2026-03-31 20:42:48 | INFO | compare_movies | compare_movies_or_directors mode=movie
2026-03-31 20:42:48 | INFO | top_rated | get_top_rated_movies returned 5 rows
2026-03-31 20:42:48 | INFO | compare_movies | compare_movies_or_directors mode=mixed
2026-03-31 20:42:48 | INFO | search_movies | search_movies_by_filters returned 5 rows
2026-03-31 20:42:49 | INFO | run_pipeline | Using raw CSV: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:49 | INFO | run_pipeline | Using TMDB source file: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:49 | INFO | IngestPipeline | Starting ingestion stage
2026-03-31 20:42:49 | INFO | csv_loader | Loaded 263 rows from CSV fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:49 | INFO | TMDBClient | Loading TMDB data from fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:49 | INFO | TMDBClient | Loaded 230 rows from TMDB fixture
2026-03-31 20:42:49 | INFO | IngestPipeline | Ingestion completed. csv_rows=263 tmdb_rows=230
2026-03-31 20:42:49 | INFO | clean_movies | Cleaned 263 rows for source=csv
2026-03-31 20:42:49 | INFO | clean_movies | Cleaned 230 rows for source=tmdb
2026-03-31 20:42:49 | INFO | merge_sources | Merged sources into 263 unified movie rows
2026-03-31 20:42:49 | INFO | validate_schema | [post-merge] movies schema validation passed (263 rows)
2026-03-31 20:42:49 | INFO | build_documents | Built 263 movie documents
2026-03-31 20:42:49 | INFO | validate_schema | [post-document-build] document schema validation passed (263 rows)
2026-03-31 20:42:49 | INFO | SQLiteDB | SQLite schema ensured at: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/storage/movie_agent.db
2026-03-31 20:42:49 | INFO | MovieRepository | Upserted 263 movie rows
2026-03-31 20:42:49 | INFO | MovieRepository | Upserted 263 document rows
2026-03-31 20:42:49 | WARNING | LocalEmbedder | sentence-transformers unavailable, using deterministic hash fallback. error=No module named 'sentence_transformers'
2026-03-31 20:42:49 | WARNING | MovieVectorStore | chromadb unavailable, using JSON fallback store. error=No module named 'chromadb'
2026-03-31 20:42:49 | INFO | MovieSemanticRetriever | Force rebuilding vector index
2026-03-31 20:42:49 | INFO | MovieSemanticRetriever | Loaded 263 documents from SQLite for indexing
2026-03-31 20:42:49 | INFO | run_pipeline | Pipeline finished successfully
2026-03-31 20:42:50 | INFO | run_pipeline | Using raw CSV: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:50 | INFO | run_pipeline | Using TMDB source file: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:50 | INFO | IngestPipeline | Starting ingestion stage
2026-03-31 20:42:50 | INFO | csv_loader | Loaded 263 rows from CSV fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:50 | INFO | TMDBClient | Loading TMDB data from fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:50 | INFO | TMDBClient | Loaded 230 rows from TMDB fixture
2026-03-31 20:42:50 | INFO | IngestPipeline | Ingestion completed. csv_rows=263 tmdb_rows=230
2026-03-31 20:42:50 | INFO | clean_movies | Cleaned 263 rows for source=csv
2026-03-31 20:42:50 | INFO | clean_movies | Cleaned 230 rows for source=tmdb
2026-03-31 20:42:50 | INFO | merge_sources | Merged sources into 263 unified movie rows
2026-03-31 20:42:50 | INFO | validate_schema | [post-merge] movies schema validation passed (263 rows)
2026-03-31 20:42:50 | INFO | build_documents | Built 263 movie documents
2026-03-31 20:42:50 | INFO | validate_schema | [post-document-build] document schema validation passed (263 rows)
2026-03-31 20:42:50 | INFO | SQLiteDB | SQLite schema ensured at: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/storage/movie_agent.db
2026-03-31 20:42:50 | INFO | MovieRepository | Upserted 263 movie rows
2026-03-31 20:42:50 | INFO | MovieRepository | Upserted 263 document rows
2026-03-31 20:42:50 | WARNING | LocalEmbedder | sentence-transformers unavailable, using deterministic hash fallback. error=No module named 'sentence_transformers'
2026-03-31 20:42:50 | WARNING | MovieVectorStore | chromadb unavailable, using JSON fallback store. error=No module named 'chromadb'
2026-03-31 20:42:50 | INFO | MovieSemanticRetriever | Force rebuilding vector index
2026-03-31 20:42:50 | INFO | MovieSemanticRetriever | Loaded 263 documents from SQLite for indexing
2026-03-31 20:42:50 | INFO | run_pipeline | Pipeline finished successfully
2026-03-31 20:42:50 | INFO | run_pipeline | Using raw CSV: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:50 | INFO | run_pipeline | Using TMDB source file: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:50 | INFO | IngestPipeline | Starting ingestion stage
2026-03-31 20:42:50 | INFO | csv_loader | Loaded 263 rows from CSV fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:50 | INFO | TMDBClient | Loading TMDB data from fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:50 | INFO | TMDBClient | Loaded 230 rows from TMDB fixture
2026-03-31 20:42:50 | INFO | IngestPipeline | Ingestion completed. csv_rows=263 tmdb_rows=230
2026-03-31 20:42:50 | INFO | clean_movies | Cleaned 263 rows for source=csv
2026-03-31 20:42:50 | INFO | clean_movies | Cleaned 230 rows for source=tmdb
2026-03-31 20:42:50 | INFO | merge_sources | Merged sources into 263 unified movie rows
2026-03-31 20:42:50 | INFO | validate_schema | [post-merge] movies schema validation passed (263 rows)
2026-03-31 20:42:50 | INFO | build_documents | Built 263 movie documents
2026-03-31 20:42:50 | INFO | validate_schema | [post-document-build] document schema validation passed (263 rows)
2026-03-31 20:42:50 | INFO | SQLiteDB | SQLite schema ensured at: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/storage/movie_agent.db
2026-03-31 20:42:50 | INFO | MovieRepository | Upserted 263 movie rows
2026-03-31 20:42:50 | INFO | MovieRepository | Upserted 263 document rows
2026-03-31 20:42:50 | WARNING | LocalEmbedder | sentence-transformers unavailable, using deterministic hash fallback. error=No module named 'sentence_transformers'
2026-03-31 20:42:50 | WARNING | MovieVectorStore | chromadb unavailable, using JSON fallback store. error=No module named 'chromadb'
2026-03-31 20:42:50 | INFO | MovieSemanticRetriever | Force rebuilding vector index
2026-03-31 20:42:50 | INFO | MovieSemanticRetriever | Loaded 263 documents from SQLite for indexing
2026-03-31 20:42:50 | INFO | run_pipeline | Pipeline finished successfully
2026-03-31 20:42:51 | INFO | run_pipeline | Using raw CSV: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:51 | INFO | run_pipeline | Using TMDB source file: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:51 | INFO | IngestPipeline | Starting ingestion stage
2026-03-31 20:42:51 | INFO | csv_loader | Loaded 263 rows from CSV fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:51 | INFO | TMDBClient | Loading TMDB data from fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:51 | INFO | TMDBClient | Loaded 230 rows from TMDB fixture
2026-03-31 20:42:51 | INFO | IngestPipeline | Ingestion completed. csv_rows=263 tmdb_rows=230
2026-03-31 20:42:51 | INFO | clean_movies | Cleaned 263 rows for source=csv
2026-03-31 20:42:51 | INFO | clean_movies | Cleaned 230 rows for source=tmdb
2026-03-31 20:42:51 | INFO | merge_sources | Merged sources into 263 unified movie rows
2026-03-31 20:42:51 | INFO | validate_schema | [post-merge] movies schema validation passed (263 rows)
2026-03-31 20:42:51 | INFO | build_documents | Built 263 movie documents
2026-03-31 20:42:51 | INFO | validate_schema | [post-document-build] document schema validation passed (263 rows)
2026-03-31 20:42:51 | INFO | SQLiteDB | SQLite schema ensured at: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/storage/movie_agent.db
2026-03-31 20:42:51 | INFO | MovieRepository | Upserted 263 movie rows
2026-03-31 20:42:51 | INFO | MovieRepository | Upserted 263 document rows
2026-03-31 20:42:51 | WARNING | LocalEmbedder | sentence-transformers unavailable, using deterministic hash fallback. error=No module named 'sentence_transformers'
2026-03-31 20:42:51 | WARNING | MovieVectorStore | chromadb unavailable, using JSON fallback store. error=No module named 'chromadb'
2026-03-31 20:42:51 | INFO | MovieSemanticRetriever | Force rebuilding vector index
2026-03-31 20:42:51 | INFO | MovieSemanticRetriever | Loaded 263 documents from SQLite for indexing
2026-03-31 20:42:51 | INFO | run_pipeline | Pipeline finished successfully
2026-03-31 20:42:52 | INFO | run_pipeline | Using raw CSV: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:52 | INFO | run_pipeline | Using TMDB source file: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:52 | INFO | IngestPipeline | Starting ingestion stage
2026-03-31 20:42:52 | INFO | csv_loader | Loaded 263 rows from CSV fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:52 | INFO | TMDBClient | Loading TMDB data from fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:52 | INFO | TMDBClient | Loaded 230 rows from TMDB fixture
2026-03-31 20:42:52 | INFO | IngestPipeline | Ingestion completed. csv_rows=263 tmdb_rows=230
2026-03-31 20:42:52 | INFO | clean_movies | Cleaned 263 rows for source=csv
2026-03-31 20:42:52 | INFO | clean_movies | Cleaned 230 rows for source=tmdb
2026-03-31 20:42:52 | INFO | merge_sources | Merged sources into 263 unified movie rows
2026-03-31 20:42:52 | INFO | validate_schema | [post-merge] movies schema validation passed (263 rows)
2026-03-31 20:42:52 | INFO | build_documents | Built 263 movie documents
2026-03-31 20:42:52 | INFO | validate_schema | [post-document-build] document schema validation passed (263 rows)
2026-03-31 20:42:52 | INFO | SQLiteDB | SQLite schema ensured at: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/storage/movie_agent.db
2026-03-31 20:42:52 | INFO | MovieRepository | Upserted 263 movie rows
2026-03-31 20:42:52 | INFO | MovieRepository | Upserted 263 document rows
2026-03-31 20:42:52 | WARNING | LocalEmbedder | sentence-transformers unavailable, using deterministic hash fallback. error=No module named 'sentence_transformers'
2026-03-31 20:42:52 | WARNING | MovieVectorStore | chromadb unavailable, using JSON fallback store. error=No module named 'chromadb'
2026-03-31 20:42:52 | INFO | MovieSemanticRetriever | Force rebuilding vector index
2026-03-31 20:42:52 | INFO | MovieSemanticRetriever | Loaded 263 documents from SQLite for indexing
2026-03-31 20:42:52 | INFO | run_pipeline | Pipeline finished successfully
2026-03-31 20:42:52 | INFO | run_pipeline | Using raw CSV: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:52 | INFO | run_pipeline | Using TMDB source file: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:52 | INFO | IngestPipeline | Starting ingestion stage
2026-03-31 20:42:52 | INFO | csv_loader | Loaded 263 rows from CSV fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:52 | INFO | TMDBClient | Loading TMDB data from fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:52 | INFO | TMDBClient | Loaded 230 rows from TMDB fixture
2026-03-31 20:42:52 | INFO | IngestPipeline | Ingestion completed. csv_rows=263 tmdb_rows=230
2026-03-31 20:42:52 | INFO | clean_movies | Cleaned 263 rows for source=csv
2026-03-31 20:42:52 | INFO | clean_movies | Cleaned 230 rows for source=tmdb
2026-03-31 20:42:52 | INFO | merge_sources | Merged sources into 263 unified movie rows
2026-03-31 20:42:52 | INFO | validate_schema | [post-merge] movies schema validation passed (263 rows)
2026-03-31 20:42:52 | INFO | build_documents | Built 263 movie documents
2026-03-31 20:42:52 | INFO | validate_schema | [post-document-build] document schema validation passed (263 rows)
2026-03-31 20:42:52 | INFO | SQLiteDB | SQLite schema ensured at: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/storage/movie_agent.db
2026-03-31 20:42:52 | INFO | MovieRepository | Upserted 263 movie rows
2026-03-31 20:42:52 | INFO | MovieRepository | Upserted 263 document rows
2026-03-31 20:42:52 | WARNING | LocalEmbedder | sentence-transformers unavailable, using deterministic hash fallback. error=No module named 'sentence_transformers'
2026-03-31 20:42:52 | WARNING | MovieVectorStore | chromadb unavailable, using JSON fallback store. error=No module named 'chromadb'
2026-03-31 20:42:52 | INFO | MovieSemanticRetriever | Force rebuilding vector index
2026-03-31 20:42:52 | INFO | MovieSemanticRetriever | Loaded 263 documents from SQLite for indexing
2026-03-31 20:42:53 | INFO | run_pipeline | Pipeline finished successfully
2026-03-31 20:42:53 | INFO | run_pipeline | Using raw CSV: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:53 | INFO | run_pipeline | Using TMDB source file: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:53 | INFO | IngestPipeline | Starting ingestion stage
2026-03-31 20:42:53 | INFO | csv_loader | Loaded 263 rows from CSV fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_csv.csv
2026-03-31 20:42:53 | INFO | TMDBClient | Loading TMDB data from fixture: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/data/raw/movies_from_tmdb_fixture.json
2026-03-31 20:42:53 | INFO | TMDBClient | Loaded 230 rows from TMDB fixture
2026-03-31 20:42:53 | INFO | IngestPipeline | Ingestion completed. csv_rows=263 tmdb_rows=230
2026-03-31 20:42:53 | INFO | clean_movies | Cleaned 263 rows for source=csv
2026-03-31 20:42:53 | INFO | clean_movies | Cleaned 230 rows for source=tmdb
2026-03-31 20:42:53 | INFO | merge_sources | Merged sources into 263 unified movie rows
2026-03-31 20:42:53 | INFO | validate_schema | [post-merge] movies schema validation passed (263 rows)
2026-03-31 20:42:53 | INFO | build_documents | Built 263 movie documents
2026-03-31 20:42:53 | INFO | validate_schema | [post-document-build] document schema validation passed (263 rows)
2026-03-31 20:42:53 | INFO | SQLiteDB | SQLite schema ensured at: /Users/cai/Desktop/Data_Engineering_Steven_fix_20260331_204132/storage/movie_agent.db
2026-03-31 20:42:53 | INFO | MovieRepository | Upserted 263 movie rows
2026-03-31 20:42:53 | INFO | MovieRepository | Upserted 263 document rows
2026-03-31 20:42:53 | WARNING | LocalEmbedder | sentence-transformers unavailable, using deterministic hash fallback. error=No module named 'sentence_transformers'
2026-03-31 20:42:53 | WARNING | MovieVectorStore | chromadb unavailable, using JSON fallback store. error=No module named 'chromadb'
2026-03-31 20:42:53 | INFO | MovieSemanticRetriever | Force rebuilding vector index
2026-03-31 20:42:53 | INFO | MovieSemanticRetriever | Loaded 263 documents from SQLite for indexing
2026-03-31 20:42:53 | INFO | run_pipeline | Pipeline finished successfully
